Timestamp,IP_Address,Method,Path,Status,User_Agent
1999-12-01 15:59:42,29.169.236.216,POST,/cgi-bin/guestbook.pl,404,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 16:02:42,11.137.121.177,HEAD,/archive/1998/news.html,500,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 16:02:50,192.206.10.192,POST,/downloads/patch_v1.exe,301,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 16:03:11,165.130.141.79,GET,/cgi-bin/guestbook.pl,301,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 16:04:10,149.243.64.9,OPTIONS,/archive/1998/news.html,403,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 16:04:42,181.30.40.146,POST,/favicon.ico,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 16:06:35,213.255.223.217,OPTIONS,/styles/main.css,404,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 16:07:27,168.96.142.211,HEAD,/downloads/patch_v1.exe,403,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 16:07:38,81.94.238.153,POST,/about_us.php,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 16:07:57,15.173.41.232,POST,/admin/login.asp,404,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 16:08:40,246.241.157.184,HEAD,/downloads/patch_v1.exe,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 16:08:53,11.190.132.201,HEAD,/styles/main.css,404,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 16:10:19,184.186.252.25,GET,/downloads/patch_v1.exe,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 16:10:22,225.179.168.88,OPTIONS,/admin/login.asp,301,Mozilla/4.7 [en] (Win95; I)
1999-12-01 16:10:28,32.180.113.242,HEAD,/archive/1998/news.html,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 16:13:32,122.228.243.133,GET,/index.html,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 16:13:48,152.183.185.166,HEAD,/styles/main.css,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 16:14:25,72.185.224.197,OPTIONS,/contact.htm,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 16:14:26,114.106.75.249,GET,/images/logo.gif,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 16:14:46,227.131.39.233,HEAD,/archive/1998/news.html,301,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 16:15:38,26.85.62.114,OPTIONS,/robots.txt,301,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 16:15:49,177.104.2.242,OPTIONS,/index.html,301,Mozilla/4.7 [en] (Win95; I)
1999-12-01 16:16:04,71.112.28.132,GET,/downloads/patch_v1.exe,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 16:17:15,35.85.35.242,OPTIONS,/images/logo.gif,403,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 16:17:50,72.84.16.28,HEAD,/downloads/patch_v1.exe,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 16:17:59,56.210.64.91,OPTIONS,/favicon.ico,500,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 16:18:03,202.108.19.115,POST,/images/logo.gif,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 16:19:22,51.85.173.248,HEAD,/favicon.ico,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 16:22:14,94.230.209.116,OPTIONS,/styles/main.css,301,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 16:22:27,58.64.214.131,HEAD,/images/logo.gif,500,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 16:26:12,252.190.21.197,GET,/favicon.ico,404,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 16:28:02,253.137.100.219,GET,/about_us.php,404,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 16:28:03,169.237.237.195,OPTIONS,/robots.txt,302,Mozilla/4.7 [en] (Win95; I)
1999-12-01 16:29:08,149.199.167.159,HEAD,/robots.txt,302,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 16:29:15,22.143.171.47,POST,/archive/1998/news.html,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 16:30:23,111.199.0.223,HEAD,/robots.txt,301,Mozilla/4.7 [en] (Win95; I)
1999-12-01 16:30:29,65.143.188.89,OPTIONS,/favicon.ico,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 16:33:08,76.139.102.170,POST,/robots.txt,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 16:33:31,235.12.131.130,GET,/archive/1998/news.html,403,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 16:34:33,47.11.185.178,HEAD,/robots.txt,301,Mozilla/4.7 [en] (Win95; I)
1999-12-01 16:36:20,253.139.209.224,HEAD,/index.html,500,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 16:40:23,212.230.118.106,GET,/images/logo.gif,500,Mozilla/4.7 [en] (Win95; I)
1999-12-01 16:40:59,229.175.64.106,GET,/cgi-bin/guestbook.pl,403,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 16:40:59,50.11.64.153,OPTIONS,/admin/login.asp,302,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 16:41:25,220.249.82.25,GET,/favicon.ico,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 16:41:40,217.119.120.172,HEAD,/styles/main.css,301,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 16:41:41,148.64.169.33,HEAD,/contact.htm,403,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 16:42:19,255.182.149.108,HEAD,/favicon.ico,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 16:44:42,219.229.91.44,HEAD,/robots.txt,500,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 16:44:46,22.175.17.73,OPTIONS,/cgi-bin/guestbook.pl,404,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 16:44:54,223.21.102.142,HEAD,/downloads/patch_v1.exe,404,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 16:44:55,128.224.201.180,POST,/images/logo.gif,403,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 16:46:50,140.215.62.12,POST,/favicon.ico,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 16:50:10,79.211.231.160,OPTIONS,/admin/login.asp,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 16:53:13,150.35.64.13,POST,/about_us.php,403,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 16:54:51,66.54.164.86,OPTIONS,/archive/1998/news.html,302,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 16:54:54,82.16.147.151,GET,/about_us.php,403,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 16:56:16,50.198.85.23,POST,/styles/main.css,500,Mozilla/4.7 [en] (Win95; I)
1999-12-01 16:56:25,133.16.46.25,POST,/downloads/patch_v1.exe,302,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 16:57:38,174.182.26.91,HEAD,/favicon.ico,500,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 16:59:13,80.101.101.59,OPTIONS,/images/logo.gif,403,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 17:00:45,82.72.34.114,GET,/downloads/patch_v1.exe,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 17:02:24,147.9.140.40,GET,/images/logo.gif,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 17:02:30,117.29.13.143,POST,/admin/login.asp,301,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 17:03:18,217.189.46.31,HEAD,/index.html,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 17:03:59,246.216.242.86,OPTIONS,/downloads/patch_v1.exe,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 17:04:41,232.51.123.111,HEAD,/cgi-bin/guestbook.pl,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 17:05:56,249.242.6.144,GET,/styles/main.css,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 17:06:31,249.8.61.200,POST,/admin/login.asp,404,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 17:07:40,84.82.83.36,POST,/images/logo.gif,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 17:07:52,61.215.166.1,OPTIONS,/index.html,302,Mozilla/4.7 [en] (Win95; I)
1999-12-01 17:10:49,40.95.39.87,HEAD,/cgi-bin/guestbook.pl,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 17:11:38,38.128.93.212,POST,/robots.txt,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 17:14:06,74.177.151.75,GET,/favicon.ico,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 17:14:20,220.104.184.210,HEAD,/index.html,302,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 17:16:05,179.130.238.45,OPTIONS,/images/logo.gif,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 17:16:55,64.174.240.115,POST,/cgi-bin/guestbook.pl,500,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 17:18:05,60.170.90.218,OPTIONS,/admin/login.asp,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 17:19:00,132.223.100.189,POST,/favicon.ico,302,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 17:20:00,130.83.149.77,HEAD,/about_us.php,301,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 17:21:05,43.185.74.229,GET,/cgi-bin/guestbook.pl,302,Mozilla/4.7 [en] (Win95; I)
1999-12-01 17:22:49,219.139.231.237,GET,/admin/login.asp,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 17:23:17,12.22.34.19,OPTIONS,/index.html,302,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 17:24:03,240.38.24.174,GET,/admin/login.asp,302,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 17:24:42,9.159.163.123,OPTIONS,/contact.htm,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 17:25:17,170.127.178.173,POST,/admin/login.asp,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 17:25:30,192.8.28.50,HEAD,/index.html,404,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 17:31:54,89.206.199.73,POST,/favicon.ico,301,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 17:33:44,5.155.153.140,OPTIONS,/styles/main.css,403,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 17:33:44,91.116.40.225,POST,/images/logo.gif,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 17:34:20,83.237.174.58,GET,/styles/main.css,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 17:36:42,192.234.145.66,OPTIONS,/styles/main.css,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 17:39:46,11.221.130.212,OPTIONS,/cgi-bin/guestbook.pl,302,Mozilla/4.7 [en] (Win95; I)
1999-12-01 17:40:00,216.208.60.43,HEAD,/styles/main.css,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 17:40:54,184.178.201.165,POST,/robots.txt,500,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 17:41:34,173.242.210.177,GET,/archive/1998/news.html,404,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 17:42:01,195.76.139.15,GET,/favicon.ico,302,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 17:42:33,67.235.112.114,HEAD,/images/logo.gif,403,Mozilla/4.7 [en] (Win95; I)
1999-12-01 17:43:37,77.82.113.227,POST,/about_us.php,404,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 17:43:52,57.78.15.100,GET,/archive/1998/news.html,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 17:45:31,44.27.249.199,HEAD,/about_us.php,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 17:45:52,164.238.76.66,GET,/favicon.ico,302,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 17:46:00,231.227.110.55,OPTIONS,/robots.txt,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 17:46:46,46.244.29.27,HEAD,/styles/main.css,404,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 17:47:17,114.93.215.162,POST,/images/logo.gif,404,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 17:48:13,120.135.70.72,HEAD,/admin/login.asp,302,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 17:48:35,159.159.157.93,POST,/admin/login.asp,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 17:49:12,63.228.179.143,GET,/index.html,404,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 17:50:37,48.244.177.50,POST,/contact.htm,403,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 17:51:05,2.247.233.234,HEAD,/images/logo.gif,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 17:52:21,5.21.199.220,GET,/favicon.ico,301,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 17:53:12,119.232.68.248,POST,/images/logo.gif,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 17:53:51,68.227.1.170,OPTIONS,/downloads/patch_v1.exe,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 17:54:03,164.223.151.214,OPTIONS,/downloads/patch_v1.exe,302,Mozilla/4.7 [en] (Win95; I)
1999-12-01 17:55:28,157.154.69.195,OPTIONS,/cgi-bin/guestbook.pl,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 17:56:56,224.156.140.156,POST,/index.html,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 17:58:07,252.38.82.124,OPTIONS,/robots.txt,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 17:59:34,204.25.136.108,HEAD,/admin/login.asp,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 18:00:01,253.249.234.112,HEAD,/images/logo.gif,302,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 18:00:14,191.26.188.143,OPTIONS,/images/logo.gif,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 18:01:45,37.254.74.80,HEAD,/robots.txt,404,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 18:03:19,69.192.161.76,POST,/images/logo.gif,403,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 18:03:59,223.213.10.253,HEAD,/robots.txt,403,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 18:04:40,21.209.150.56,HEAD,/styles/main.css,404,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 18:04:58,255.223.4.234,GET,/styles/main.css,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 18:05:54,3.210.27.191,OPTIONS,/index.html,301,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 18:09:23,175.71.211.90,GET,/admin/login.asp,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 18:09:51,176.48.63.188,OPTIONS,/index.html,403,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 18:10:10,103.232.147.84,POST,/about_us.php,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 18:12:07,52.99.93.148,GET,/images/logo.gif,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 18:13:13,104.44.73.147,OPTIONS,/downloads/patch_v1.exe,302,Mozilla/4.7 [en] (Win95; I)
1999-12-01 18:13:43,202.37.19.249,OPTIONS,/favicon.ico,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 18:15:03,187.230.132.62,POST,/images/logo.gif,302,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 18:16:05,242.8.239.163,POST,/favicon.ico,500,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 18:18:33,255.113.220.133,OPTIONS,/contact.htm,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 18:19:37,76.116.241.182,OPTIONS,/about_us.php,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 18:21:32,98.101.161.120,GET,/contact.htm,403,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 18:21:37,186.17.99.79,OPTIONS,/contact.htm,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 18:22:53,185.163.89.47,HEAD,/admin/login.asp,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 18:23:13,228.69.36.94,OPTIONS,/cgi-bin/guestbook.pl,404,Mozilla/4.7 [en] (Win95; I)
1999-12-01 18:24:07,223.224.249.123,GET,/archive/1998/news.html,500,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 18:24:47,76.24.235.201,OPTIONS,/archive/1998/news.html,500,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 18:25:25,121.177.145.13,HEAD,/archive/1998/news.html,404,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 18:26:20,66.60.44.61,GET,/cgi-bin/guestbook.pl,500,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 18:27:42,237.68.11.217,POST,/favicon.ico,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 18:28:20,246.148.236.171,OPTIONS,/admin/login.asp,404,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 18:28:45,143.7.31.15,OPTIONS,/cgi-bin/guestbook.pl,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 18:33:01,220.235.63.178,HEAD,/cgi-bin/guestbook.pl,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 18:34:18,158.87.165.239,OPTIONS,/about_us.php,302,Mozilla/4.7 [en] (Win95; I)
1999-12-01 18:34:26,145.247.50.79,GET,/robots.txt,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 18:36:04,221.1.242.74,OPTIONS,/archive/1998/news.html,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 18:37:36,108.117.231.66,POST,/about_us.php,404,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 18:37:39,74.147.166.10,HEAD,/cgi-bin/guestbook.pl,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 18:39:16,12.14.98.20,OPTIONS,/styles/main.css,301,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 18:40:36,6.69.222.22,POST,/index.html,403,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 18:40:43,131.173.66.68,OPTIONS,/robots.txt,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 18:41:38,6.16.125.27,HEAD,/favicon.ico,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 18:42:23,110.166.188.124,HEAD,/archive/1998/news.html,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 18:43:53,123.143.1.251,GET,/about_us.php,301,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 18:44:03,172.173.10.117,GET,/favicon.ico,500,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 18:44:04,233.202.137.83,POST,/about_us.php,403,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 18:45:59,107.124.118.63,OPTIONS,/styles/main.css,301,Mozilla/4.7 [en] (Win95; I)
1999-12-01 18:46:35,46.37.59.222,OPTIONS,/styles/main.css,404,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 18:48:46,3.145.18.82,HEAD,/cgi-bin/guestbook.pl,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 18:48:52,210.102.105.154,OPTIONS,/contact.htm,500,Mozilla/4.7 [en] (Win95; I)
1999-12-01 18:49:06,54.136.63.166,POST,/about_us.php,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 18:52:34,38.48.44.252,GET,/archive/1998/news.html,404,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 18:53:44,53.126.10.137,HEAD,/archive/1998/news.html,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 18:54:50,77.164.254.111,OPTIONS,/contact.htm,500,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 18:54:55,15.76.14.6,GET,/favicon.ico,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 18:57:12,201.165.99.42,POST,/archive/1998/news.html,500,Mozilla/4.7 [en] (Win95; I)
1999-12-01 18:57:20,246.125.176.108,POST,/contact.htm,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 18:58:28,176.57.104.36,POST,/archive/1998/news.html,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 18:59:12,254.141.103.118,HEAD,/contact.htm,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 18:59:14,73.105.108.1,POST,/downloads/patch_v1.exe,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 19:00:04,6.74.116.144,GET,/index.html,403,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 19:00:20,196.215.63.153,GET,/favicon.ico,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 19:01:35,207.32.2.224,HEAD,/admin/login.asp,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 19:02:09,192.174.141.120,POST,/archive/1998/news.html,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 19:02:22,179.145.234.31,HEAD,/cgi-bin/guestbook.pl,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 19:02:41,64.36.43.36,POST,/index.html,302,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 19:02:57,81.154.41.68,POST,/about_us.php,403,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 19:03:05,149.253.223.117,HEAD,/archive/1998/news.html,500,Mozilla/4.7 [en] (Win95; I)
1999-12-01 19:03:21,87.229.80.14,OPTIONS,/cgi-bin/guestbook.pl,302,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 19:03:25,66.23.128.45,POST,/admin/login.asp,500,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 19:03:45,122.33.100.25,POST,/admin/login.asp,301,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 19:04:07,248.142.81.118,POST,/about_us.php,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 19:05:15,175.98.213.10,OPTIONS,/about_us.php,404,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 19:05:16,168.55.150.27,POST,/cgi-bin/guestbook.pl,404,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 19:05:26,95.52.249.3,HEAD,/admin/login.asp,302,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 19:08:39,9.84.208.114,OPTIONS,/admin/login.asp,403,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 19:10:10,140.44.147.137,GET,/favicon.ico,301,Mozilla/4.7 [en] (Win95; I)
1999-12-01 19:10:26,135.60.121.188,GET,/robots.txt,403,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 19:12:29,120.94.144.174,HEAD,/favicon.ico,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 19:12:34,219.14.128.180,HEAD,/archive/1998/news.html,301,Mozilla/4.7 [en] (Win95; I)
1999-12-01 19:15:47,107.12.80.90,POST,/contact.htm,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 19:16:11,182.124.247.125,POST,/favicon.ico,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 19:16:55,17.32.184.219,GET,/contact.htm,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 19:17:03,1.23.73.42,OPTIONS,/contact.htm,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 19:17:09,182.53.255.105,POST,/admin/login.asp,302,Mozilla/4.7 [en] (Win95; I)
1999-12-01 19:19:03,73.119.178.170,HEAD,/cgi-bin/guestbook.pl,500,Mozilla/4.7 [en] (Win95; I)
1999-12-01 19:20:58,238.6.32.229,HEAD,/downloads/patch_v1.exe,500,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 19:21:31,123.54.130.24,GET,/index.html,500,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 19:24:01,43.132.95.169,OPTIONS,/styles/main.css,302,Mozilla/4.7 [en] (Win95; I)
1999-12-01 19:25:53,66.37.203.221,GET,/cgi-bin/guestbook.pl,500,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 19:26:15,13.230.161.69,HEAD,/contact.htm,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 19:26:47,220.115.4.19,OPTIONS,/robots.txt,403,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 19:27:01,141.28.47.80,GET,/cgi-bin/guestbook.pl,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 19:27:01,95.84.187.240,POST,/contact.htm,302,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 19:28:27,213.231.185.134,POST,/archive/1998/news.html,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 19:28:28,96.116.27.142,POST,/archive/1998/news.html,403,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 19:29:30,49.119.51.237,GET,/contact.htm,301,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 19:30:05,227.112.240.202,GET,/images/logo.gif,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 19:32:11,252.232.95.58,HEAD,/downloads/patch_v1.exe,301,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 19:32:23,160.126.126.100,HEAD,/favicon.ico,200,Googlebot/2.1 (+http://www.google.com/bot.html)
